"Hash","Message","Hashes of parents","Is a merge commit?","List of modified files"
"db360dea1f2200fce5382e0d7231b30bf91dc924","Fix writing to stderr from docker entrypoint","e7795550fc7e92d8d22098e725ab8a97257751f3","False","bin/docker_entrypoint.sh"
"8467d89400691dfc901dc3577ac6cec0430c8b91","Merge pull request #1255 from c01o/fix_python_test","851f59b4bac98a271b19f2d0ed06e29b68c09eda;3b005b5faf31bc88cdeec4cd240f112e7ecda75a","True",".github/workflows/test.yml;README.md;archivebox/config.py;archivebox/config_stubs.py;archivebox/core/forms.py;archivebox/extractors/__init__.py;archivebox/index/__init__.py;archivebox/main.py;archivebox/parsers/readwise_reader_api.py;bin/docker_entrypoint.sh;pyproject.toml;setup.py;stdeb.cfg;tests/test_extractors.py"
"6b35c30e1741f633530264eb22a502ad12d95b3e","fix armv7 build for Docker and bare metal","62e077a5bce4c44d42213aa795be392bdf482e7c","False","Dockerfile;bin/docker_entrypoint.sh;pyproject.toml"
"a677ef7113001894f68acffc03714e5e6b456c03","fix conditional on architecture","2ab4be71c135f25b3059658e26b17e765a7790ca","False","Dockerfile"
"019c012951cc9ea90aefdd35b7e67be9c5dfa2b9","fix entrypoint chowning","a677ef7113001894f68acffc03714e5e6b456c03","False","bin/docker_entrypoint.sh"
"166573d4172798eaf154f276db74b01594dd1681","autodetect qemu and warn about broken chrome in emulated containers","32e363848e8e5140018470d2a27bbe4af146b126","False","archivebox/config.py;archivebox/main.py;bin/docker_entrypoint.sh"
"214016d8a1d826482fe644e7f1a025c624bb0d8c","fix broken arg","b87af192353c1e5d969f15eb07d7eadf5f0f30b3","False","Dockerfile"
"f0d51c377bce3075616a307a7d40664a2a04f327","attempt fix for python build","214016d8a1d826482fe644e7f1a025c624bb0d8c","False","Dockerfile;requirements.txt"
"47d91611682aded668405043e7dcc230ba712095","fix Dockerfile","aabc89d6a7f139ae19cd423152390d8142db417b","False","Dockerfile;bin/build_docker.sh;bin/build_pip.sh;pdm.lock;pyproject.toml;requirements.txt"
"2c692191ef71eefaa5d159a281a5c5b8e6c0bf9c","fixes for ci","bc555cca96e201403b81d882e36c70d597be5603","False",".github/workflows/docker.yml"
"41bd7c648019031212f343a371439d2c6fbad019","fix cache locking errors during parallel builds","2c692191ef71eefaa5d159a281a5c5b8e6c0bf9c","False",".github/workflows/docker.yml;Dockerfile;requirements.txt"
"7283e9b91d553ad66b88fc942124ec4a93756917","fix docker build tags","00d671240ebe9596c6a2f0e9c5159da9a96e9a1a","False","bin/build_docker.sh;package-lock.json;requirements.txt"
"7377d9ebc3e6195a14c3d673f8fb1561dae9fcba","bump version to 0.7.1 and fix version autodetection code","907d1706142dc238eb7c3b3ba117bb89d5b835ac","False","MANIFEST.in;Pipfile;archivebox/config.py;archivebox/package.json;archivebox/package.json;bin/build_pip.sh;bin/release_pip.sh;package-lock.json;package.json;pyproject.toml;stdeb.cfg"
"1323b812cecec8dae66e5d70b3abf407bdde8806","fix brew release process","ebb716514d9e64082352680d1db91390f2db38b0","False","bin/build_brew.sh;bin/release_brew.sh;brew_dist;requirements.txt"
"fd9803f3b7df412735dbadc61c941c463d404a76","chown PLAYWRIGHT_BROWSERS_PATH in entrypoint to fix archivebox setup","c808e53b442419be026837b066f7ae485e8a3b5b","False","bin/docker_entrypoint.sh"
"7387d4b93c134cb014ba0558a1143e200f82510e","fix pihole compose setup","fd9803f3b7df412735dbadc61c941c463d404a76","False","deb_dist;docker-compose.yml"
"a8eade4dd0ebb0bed80bb345c1224b84348f70ac","Fix archivebox user UID & GID","ba395496badad7b8880812c9cf58d65177abaff0","False","bin/docker_entrypoint.sh"
"2e271af5d220ff6a546c072cfcc0ed5cb192ebfa","Merge pull request #1267 from malteo/user-pid-gid-fix","ba395496badad7b8880812c9cf58d65177abaff0;a8eade4dd0ebb0bed80bb345c1224b84348f70ac","True","bin/docker_entrypoint.sh"
"3d9d01ccd742db1a8e22aab8571b2fa75f370fb6","fix PLAYWRIGHT_BROWSERS_PATH not always being created","3d07efb5d7d2dfef3899fc3a76b387eac545772b","False","Dockerfile"
"7c9babac95467fec9c7f3822b95cbfaa9fd17b9e","fix broken markdown link","4f5c81a81aaf1dc515e643da2d53fa057b21b712","False","README.md"
"eaedd828b71f93e0441864e145ddfb88ec585d63","fix missing stderr redirect breaking docker hub autobuild","dd1e01ee249fb36228d6e86f29dae7fa03752638","False","Dockerfile"
"083d8b9965b72523b4ef6c42047776aea0b6f245","fix Dockerfile lint issues","c6a4fe325fe6cef695f568f3e0ac83c0e48733a9","False","Dockerfile"
"4523d6817f2fbf23e5001f006379f929c3a8ef98","readme fixes","74e03fd6f943aa12ac820acaa5190612548760b8","False","README.md;archivebox/logging_util.py;archivebox/system.py;archivebox/vendor/django-taggit;pdm.lock"
"93d284a67b54636f961c7c1b7eeae622ed54d9e8","fix yaml typo","79a69ca031533c8a9cfa6cf6fc9b40561bac1cdc","False",".readthedocs.yaml"
"282e033b3c51ebd80d58eb8f4e15bebc4ba6b8a0","fix nodejs sphinx requirement","93d284a67b54636f961c7c1b7eeae622ed54d9e8","False",".readthedocs.yaml"
"f0033f75d07d856d9b3c60ea679f3b6241806ba5","config.py lint fixes","0b950b3253b5ccef6f324aede8e9e1f2e6723822","False","archivebox/config.py;archivebox/extractors/__init__.py;bin/build_docker.sh"
"6761ed368c75337d21f89c282bcbf982b081ad41","wip pre-0.7.1 side fixes","2b421c56bba9bebb85364578537fcd40d7ddf8b9","False",".vscode/settings.json;archivebox/config.py;archivebox/core/admin.py;archivebox/core/apps.py;archivebox/core/settings.py;archivebox/logging_util.py;archivebox/static;archivebox/templates/admin/private_index.html;docker-compose.yml;etc/crontabs/archivebox;package-lock.json;screenshot.png"
"f81e51a1fc336bc9bd432c1ff532bf27745ff429","fix typo in readme","9ced228d58e6c33f9edf3de0c5ae32cf1781c037","False","README.md"
"0bd83076db5ddfe23857b0bcfc7028fa72cf2edf","Fix icon and add Elest.io to paid hosting options","ff12d34dbfabc0867167095ab9866d3751f80d37","False","README.md"
"8616cd758a04dbf2c13b5a113983a017a75061c4","Fix typos, formatting, and variable declarations

Co-authored-by: Nick Sweeting <git@sweeting.me>","ba4342dadf9d026b2baaea9b51819af540f40215","False","archivebox/config.py;archivebox/templates/admin/base.html"
"4749a3ac6d04974f432d3c66412301560d3d52a7","Merge pull request #1281 from vladimirdulov/bugfix/ldap_and_local_auth","dd1e01ee249fb36228d6e86f29dae7fa03752638;37bdcbf9504e36cb20f9e653129ff429f05b2436","True","archivebox/core/settings.py"
"d4b0660b8d48046ad8b15c96eb17de1628818315","add hint to use docker run instead of exec when catching root error fixes #1287","0bd83076db5ddfe23857b0bcfc7028fa72cf2edf","False","archivebox/config.py"
"d5f1411ed17988f0b50d7c594d65597272517637","exit with running as root error when PUID is 0","8a306dbf6fef4fef63dd4c423faba0d32117684e","False","archivebox/config.py"
"4a4ed2cad6605fdeb86246689fea162b1c7e3e14","fix version string parsing","d5f1411ed17988f0b50d7c594d65597272517637","False","Dockerfile;archivebox/config.py;archivebox/main.py;bin/docker_entrypoint.sh"
"1ce228e9bb8567bb8f7ed9ea135500cbc20facaa","fix /browsers/* does not exist chown error","f250762c987fb60afbbe6733010d6548ffcf1266","False","bin/docker_entrypoint.sh"
"c259b3f2fd3f8d001307b16922f10e1915f20c64","fix browsers chown on startup again","b82297a61a60b26653114d12e7b1ef74d51a3309","False","bin/docker_entrypoint.sh"
"7410fddacf939126adab8dcfcd9fc6399f88370a","improve entrypoint error handling and color coding","b021a23b7bb8c8f398be8cbb74bd9b4e9860ea55","False","archivebox/config.py;bin/docker_entrypoint.sh"
"25a505f668770a96961507e7264292460b8d2eb1","fix GIT_SHA tagging during build","6ec7114033b9c0256843a752fad8d91af31ea0b5","False","bin/build_docker.sh;bin/release_docker.sh"
"89bdda85e9f34060a8b368b7276cd6f6c7317480","Merge branch 'dev' into side-fixes","f5c2cfcfe231f9d42c502e74f17e9d521ffe4b26;93b5e0d9e54395e100b7daf9da5d9862b697cfe7","True",".dockerignore;.github/workflows/docker.yml;Dockerfile;README.md;archivebox/config.py;archivebox/main.py;bin/build_docker.sh;bin/docker_entrypoint.sh;bin/release_docker.sh;pdm.lock;pyproject.toml;requirements.txt;archivebox/core/admin.py;archivebox/core/apps.py;archivebox/core/settings.py;archivebox/extractors/__init__.py;archivebox/logging_util.py;archivebox/static;docker-compose.yml;etc/crontabs/archivebox;package-lock.json"
"8ee2981957b7f2827ac2836546e308a0827c4b57","fix check-for-update fetching code","73993d26c06629638e455633fbaa7a5a15ec1fd8","False","archivebox/config.py;archivebox/templates/admin/base.html"
"1316607262008da0dc79d119cf77dc826fae934b","fix dependency versions","8ee2981957b7f2827ac2836546e308a0827c4b57","False","package-lock.json"
"ceabc4e12ed104a4898b0766ae423083a97da67d","fix CHROME_USER_AGENT not interpolating inline config variables","5b07a1126cfed92dae1b6e8297c5897b6e113ae5","False","archivebox/config.py"
"78d942ac226a4dc2d447b391a74dffac7c77a7d1","show more detail in readabiliity error messages","c26d9dc1bb7cf26b382461f4596dc9b0d7cea804","False","archivebox/extractors/readability.py"
"b9e05b2abe290c457e635556652590ee8e45b9a9","quote URLs in failure message hint output to make copy-pasting easier","db2984e47b2f2e4effeeeed0df583ada3292349e","False","archivebox/logging_util.py"
"f775da299a3e5611bfd18ad37416b2d86c108eb4","show command to enter docker container in failed command output hint when IN_DOCKER=True","b9e05b2abe290c457e635556652590ee8e45b9a9","False","archivebox/logging_util.py"
"94b132818dc770f009302d1343b3d397649a3a8c","fix lint errors","5df7b258bdb07166da722a630e1460990a120fe2","False","archivebox/config.py"
"83eede54da3c52c2916a10d7eee70ece2978cc38","fix docker image in compose file","a0f01a543db3d4c552dd41b4e3caa510b5b39df0","False","docker-compose.yml"
"48c9a49d56438988e0c8c39041a60dfa5827f5fb","fix shell re-quoting in docker_entrypoint.sh so that quoted subcommands can be passed in","83eede54da3c52c2916a10d7eee70ece2978cc38","False","bin/docker_entrypoint.sh"
"3ee3916b2935571ff43f2765be61381dfa737430","Update test.yml to fix python builds","2bb6dca294698650b95a95398014435b37a6313d","False",".github/workflows/test.yml"
"3ddc0c7f7a7117b9e936e6f70e15fe9e1867a2f0","fix free space calculation and make it based on absolute values instead of pcts","3ee3916b2935571ff43f2765be61381dfa737430","False","bin/docker_entrypoint.sh"
"2ef3655d21a10ae3acaf9ef874c4b2d8bc042ef8","fix python version in build tests","fc2bd4a2d54b50a55403e2490aa89251b1eedbde","False",".github/workflows/test.yml"
"bc2bfc1cc7e2086ac5f09d348bbebefc422d328f","fix: handle archive folder permission more graceful

On mounted network shares, chmod might be hard or impossible to do without modify the server config. Ignore the archive folder because we already tested if that folder is writeable and printed warnings to the user.","e888869abc54ce3d2d7ce2477eafeb47304b0eb0","False","bin/docker_entrypoint.sh"
"e085b1d13be87d7dc979181c580afeba59110d73","try to chown everything in ./data and only fallback to avoiding ./data/archive if it fails initially","bc2bfc1cc7e2086ac5f09d348bbebefc422d328f","False","bin/docker_entrypoint.sh"
"975b1b5ae15ffd5d23a6166d657994d82f84ad28","fix: handle archive folder permission more graceful (#1312)","a6ea05820b094f3ced65ce4aeef836c6db455725;e085b1d13be87d7dc979181c580afeba59110d73","True","bin/docker_entrypoint.sh;bin/build_brew.sh"
"eb2112e5b16171ecac88735270f16d8fe5048317","install and start dbus service to silence chrome headless errors","825b88263351fe146772fb4dada02bbc33bd4aa2","False","Dockerfile"
"df11a8a3ba62ae73d524b99adb5608b6f68688ed","fix playwright browsers path not having hidden dir inside chowned","eb2112e5b16171ecac88735270f16d8fe5048317","False","bin/docker_entrypoint.sh"
"ff5aef521e31a721787d21b22707479d3011c506","fix chown of playwright browsers dir links","6184f659dce66db07bbd5182b2f40c7eb2fe2e2f","False","bin/docker_entrypoint.sh"
"f839f4f16efe027ac2928703ab51fd7cbf0cfe1d","Update navigation.html to fix target blank inside django tag typo","8e03755a7ad7bf1515b82a0df6744818b36a38b6","False","archivebox/templates/core/navigation.html"
"2de06c14e103c36315bce18e7e20ab450608b264","fix setup.sh script","e888869abc54ce3d2d7ce2477eafeb47304b0eb0","False","bin/setup.sh"
"4e20cef4068a642493fa2af47b46c377743deba2","show more sonic error output","a74486689c48179d8da2b9c56437a31e9c3ad9a1","False","etc/sonic.cfg"
"ef1a69758848174129789954f681e82863d97d89","fix sorting by Size or by Files to sort by number of archive results","2e77c3964f526aa1bf7c12baa5ec88bd233d6603","False","archivebox/core/admin.py"
"702b81f9e63b6f6a79945077386f1d321f513ff6","Fixes #1193 Bug: Search sometimes shows the same snapshot twice

Making sure user gets the distinct set of search results","6edc6506732f3b89ec9794dcef60e0c0bef4646c","False","archivebox/core/views.py"
"22eff07a11ffb8dc817517d44bbdbc56bfde16f1","Fixes #1193 Bug: Search sometimes shows the same snapshot twice (#1330)

fixes #1193 Bug: Search sometimes shows the same snapshot twice","6edc6506732f3b89ec9794dcef60e0c0bef4646c;702b81f9e63b6f6a79945077386f1d321f513ff6","True","archivebox/core/views.py"
"aca0512926167048122ea2a979e335553b7f9afe","Fix for Bug: Search sometimes shows the same snapshot twice #1193

Making sure the search results are unique","22eff07a11ffb8dc817517d44bbdbc56bfde16f1","False","archivebox/core/mixins.py"
"ea1a808261448471f630a16fe4c7352dc42abf5e","Fix for Bug: Search sometimes shows the same snapshot twice #1193 (#1331)

fixes the bug #1193","22eff07a11ffb8dc817517d44bbdbc56bfde16f1;aca0512926167048122ea2a979e335553b7f9afe","True","archivebox/core/mixins.py"
"cf7babebd48e482c5bb2e3e8c1ab3aa76e17123e","Update README.md fix image src","5bdcbaeebdfeef1c293c8aba5895388bcb3e9cd1","False","README.md"
"702c70fcfaa4550f68974548def75966b4622627","add link to proxy archiving issue","cf7babebd48e482c5bb2e3e8c1ab3aa76e17123e","False","README.md"
"d936b9eb8ae539e7bfa586748bdaafdd902ffd08","Update README.md to fix trailing words","bd19b794e563beb72d2afabebadf87ebb92c2fc2","False","README.md"
"b72a8ab65418273beaf9187940223b4d09e8cf60","README.md fixes","d936b9eb8ae539e7bfa586748bdaafdd902ffd08","False","README.md"
"6f87bf014e8ad568799dc768dfdfe284275ed0cc","Update README.md fix CSS resizing table images","ba851b17a69e59cf909359cdfde0d99808e0bab6","False","README.md"
"a4bd4410775d46863a4c1a16e48e5acf5722e8a5","Update config.py fix trim-filenames","2b6bd42a2aab00282f39d9c6df11f4868036a75f","False","archivebox/config.py"
"9f8ad4b126959f5593d6f22a0b8ecc1eb5a9e697","fix missing closing square brackets in readme cli examples","402aac2366b17ea3186730f20457812c77b4266d","False","README.md"
"19aefc85e6c3801ac6c77246c1534fc9758739df","fix get_system_user failing on uid 999 in k3s","f5aaeb6de7a780808db8d79c20af3b53857d6414","False","archivebox/config.py"
"903c72fa8871f4bf17afa032064853edcdb30120","fix typing errors","91c46411990147fa9db4a0b35a3a195bad78673f","False","archivebox/system.py"
"f554ae903ecd530fbd8aed1f9915e228adcbf602","fix requirements.txt so docks build doesnt crash on missing ldap c headers","84fe8e1c7595d12466d1a1249d0319195f24b0ba","False","requirements.txt"
"8b9bc3dec8281026179c930684e4f939e5e3a210","minor fixes","6a4e568d1b9e18967278970039ae507144abdb54","False","archivebox/extractors/__init__.py"
"4d9c5a7b4b0bc0f490b6d8928878853fad363d16","Add `CHROME_EXTRA_ARGS`

Also fix `YOUTUBEDL_EXTRA_ARGS`.","ab8f395e0a4104dd01385be3d8fcea082a6987ee","False","archivebox/config.py;archivebox/util.py"
"22f9a289d399de5dda1de624ef92f93969f1473e","Use feedparser for RSS parsing in generic_rss and pinboard_rss parsers

The feedparser packages has 20 years of history and is very good at parsing
RSS and Atom, so use that instead of ad-hoc regex and XML parsing.

The medium_rss and shaarli_rss parsers weren't touched because they are
probably unnecessary. (The special parse for pinboard is just needing because
of how tags work.)

Doesn't include tests because I haven't figured out how to run them in the
docker development setup.

Fixes #1171","31d05d85263aba97da66e030c3695f2f30816129","False","archivebox/parsers/generic_rss.py;archivebox/parsers/pinboard_rss.py;pyproject.toml"
"178e676e0f27704b1ead99c554f8a65426bc9ca8","Fix JSON parser by not always mangling the input

Rather than by assuming the JSON file we are parsing has junk at the beginning
(which maybe only used to happen?), try parsing it as-is first, and then fall
back to trying again after skipping the first line

Fixes #1347","31d05d85263aba97da66e030c3695f2f30816129","False","archivebox/parsers/generic_json.py;tests/mock_server/templates/example.json;tests/mock_server/templates/example.json.bad;tests/test_add.py"
"7b042c854ae869678ce8a8877532f58abfa1b426","Fix generic_json parser (#1365)

Fixes #1347.","31d05d85263aba97da66e030c3695f2f30816129;ccabda4c7d17f064feb413e9268b7d0c4f02029f","True","archivebox/parsers/generic_json.py;tests/mock_server/templates/example.json;tests/mock_server/templates/example.json.bad;tests/test_add.py"
"89ab18c772b482a92ee8c3c9b4a7e93b80593d93","Add generic_jsonl parser

Resolves #1369","7b042c854ae869678ce8a8877532f58abfa1b426","False","archivebox/parsers/__init__.py;archivebox/parsers/generic_json.py;archivebox/parsers/generic_jsonl.py;tests/mock_server/templates/example-single.jsonl;tests/mock_server/templates/example.jsonl;tests/test_add.py"
"9f462a87a8f021b5497dd75208b044dbe1c4ce40","Use feedparser for RSS parsing in generic_rss and pinboard_rss parsers

The feedparser packages has 20 years of history and is very good at parsing
RSS and Atom, so use that instead of ad-hoc regex and XML parsing.

The medium_rss and shaarli_rss parsers weren't touched because they are
probably unnecessary. (The special parse for pinboard is just needing because
of how tags work.)

Doesn't include tests because I haven't figured out how to run them in the
docker development setup.

Fixes #1171","7b042c854ae869678ce8a8877532f58abfa1b426","False","archivebox/parsers/generic_rss.py;archivebox/parsers/pinboard_rss.py;pyproject.toml"
